timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/08 23:48:55.081, 100 %, 50 %, 5971 MiB, 81920 MiB, 49, 387.42 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:55.332, 62 %, 26 %, 5971 MiB, 81920 MiB, 41, 96.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:55.582, 6 %, 0 %, 5971 MiB, 81920 MiB, 40, 97.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:55.833, 99 %, 59 %, 5971 MiB, 81920 MiB, 47, 364.73 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:56.083, 99 %, 60 %, 5971 MiB, 81920 MiB, 48, 375.34 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:56.334, 99 %, 60 %, 5971 MiB, 81920 MiB, 49, 388.94 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:56.584, 100 %, 51 %, 5971 MiB, 81920 MiB, 46, 383.50 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:56.835, 6 %, 0 %, 5971 MiB, 81920 MiB, 41, 91.97 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:57.085, 42 %, 19 %, 5971 MiB, 81920 MiB, 45, 251.40 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:57.335, 99 %, 60 %, 5971 MiB, 81920 MiB, 48, 381.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:57.586, 99 %, 60 %, 5971 MiB, 81920 MiB, 48, 369.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:57.837, 100 %, 50 %, 5971 MiB, 81920 MiB, 50, 386.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:58.087, 62 %, 26 %, 5971 MiB, 81920 MiB, 43, 97.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:58.338, 5 %, 0 %, 5971 MiB, 81920 MiB, 42, 99.82 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:58.588, 67 %, 34 %, 5971 MiB, 81920 MiB, 48, 345.31 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:58.881, 99 %, 60 %, 5971 MiB, 81920 MiB, 49, 365.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:59.132, 99 %, 56 %, 5971 MiB, 81920 MiB, 50, 386.22 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:59.382, 100 %, 50 %, 5971 MiB, 81920 MiB, 48, 384.70 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:59.632, 49 %, 18 %, 5971 MiB, 81920 MiB, 43, 95.30 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:48:59.890, 80 %, 42 %, 5971 MiB, 81920 MiB, 47, 329.86 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:00.141, 99 %, 60 %, 5971 MiB, 81920 MiB, 49, 383.50 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:00.391, 99 %, 60 %, 5971 MiB, 81920 MiB, 50, 371.70 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:00.700, 99 %, 55 %, 5971 MiB, 81920 MiB, 45, 121.08 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:00.950, 15 %, 0 %, 5971 MiB, 81920 MiB, 42, 94.70 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:01.201, 41 %, 18 %, 5971 MiB, 81920 MiB, 49, 368.65 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:01.511, 99 %, 60 %, 5971 MiB, 81920 MiB, 50, 369.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:01.761, 99 %, 59 %, 3267 MiB, 81920 MiB, 45, 118.09 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:02.012, 32 %, 11 %, 3069 MiB, 81920 MiB, 43, 101.95 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:02.262, 42 %, 7 %, 3047 MiB, 81920 MiB, 43, 206.47 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:02.513, 23 %, 8 %, 3547 MiB, 81920 MiB, 42, 144.15 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:02.763, 25 %, 7 %, 3587 MiB, 81920 MiB, 41, 115.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:03.014, 21 %, 3 %, 3367 MiB, 81920 MiB, 41, 125.34 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:03.264, 34 %, 5 %, 3387 MiB, 81920 MiB, 41, 94.97 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:03.515, 57 %, 7 %, 3667 MiB, 81920 MiB, 42, 153.25 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:03.765, 33 %, 9 %, 4127 MiB, 81920 MiB, 41, 91.97 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:04.016, 42 %, 15 %, 5409 MiB, 81920 MiB, 47, 380.19 W, 400.00 W, 1410 MHz, 1593 MHz, P0
